tijdstip,conditie,brein,breinZaad,wereldZaad,pogingen,neuronenStart,neuronenEind,dichtheid,sens,work,refl,mem,neut,lr,lam,decay,wmax,stepMax,memLeak,prop,noise0,lrAnneal,traceOud,structOn,structEvery,pruneT,sprout,growOn,retypeOn,inputOnlySens,obstakels,maxSteps,worldEvery,toetsModus,succesPct,succes20,toetsPct,gemStappenBijSucces,botsingenPerPoging,rekentijdMs,verbindingen,actieveVerbindingen,gemAbsW,kortstePad,reflexbogen,lussen,meedoendeNeuronen,losgeraakt,gesnoeid,bijgegroeid,nieuweNeuronen,typeVeranderingen,toetsStreng,benchWerelden,benchHerhalingen,benchBeleid,benchBeleidCI,benchStreng,benchStrengCI,benchStappen,gradExact,terugkoppeling,kbLeerStap,kbInfStap,pogingenTot80,stappenTot80,kbTot80,perturbGain,criticus,criticusLr,criticusGamma,perturbFrac,beleidsvorm,goalHide,goalBlink,memHorizon,memCos,memCosBlind
2026-09-10T20:31:26.249Z,s12-ang-b40,brein-01,1003,1,500,60,104,35,5,77,10,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.256,0.4,0.05,178.171875,57.33,12449,2652,1248,0.096721,2,5,11,97,7,1124,300,44,48,0.1,500,3,0.031333,0.011446,0.132,0.0297,255.638298,0,0,9924.539247,2617.753559,,,,1,0,,,1,bernoulli,0,40,2,0.081536,0.09923
2026-09-10T20:31:48.279Z,s12-ang-b40,brein-01,1004,1,500,60,108,35,9,85,2,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.276,0.45,0.05,183.115942,57.598,12622,2718,1185,0.096115,2,1,11,104,4,1069,300,48,48,0.3,500,3,0.02,0.009081,0.17,0.032959,255.633333,0,0,10062.165956,2679.055094,,,,1,0,,,1,bernoulli,0,40,2,0.072121,0.085238
2026-09-10T20:32:10.461Z,s12-ang-b40,brein-01,1005,1,500,60,106,35,12,72,10,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.32,0.4,0.05,167.2625,74.74,12171,2712,1049,0.094897,2,5,11,95,11,1096,300,46,46,0,500,3,0.030667,0.011827,0.024,0.013429,248.217391,0,0,10158.858766,2678.147601,,,,1,0,,,1,bernoulli,0,40,3,0.071114,0.090715
2026-09-10T20:32:31.979Z,s12-ang-b40,brein-01,1006,1,500,60,102,35,6,82,2,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.256,0.35,0,175.804688,70.516,12294,2690,1251,0.097467,2,0,11,98,4,1012,300,42,41,0.2,500,3,0.007333,0.005354,0.132,0.0297,267.363636,0,0,9895.041125,2647.898205,,,,1,0,,,1,bernoulli,0,40,0,0.062208,0.071967
2026-09-10T20:32:53.594Z,s12-ang-b40,brein-01,1007,1,500,60,102,35,11,76,3,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.32,0.55,0.05,167.14375,82.912,11896,2719,1336,0.09976,2,1,11,98,4,992,300,42,45,0.1,500,3,0.032,0.012227,0.126,0.029117,263.270833,0,0,9957.936596,2674.416606,,,,1,0,,,1,bernoulli,0,40,3,0.055927,0.071867
2026-09-10T20:33:16.549Z,s12-ang-b40,brein-01,1008,1,500,60,108,35,13,74,9,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.282,0.45,0.1,178.631206,64.16,12951,2743,1239,0.097071,2,4,11,103,5,1126,300,48,46,0.1,500,3,0.042667,0.01513,0.068,0.022089,249.703125,0,0,10084.011994,2699.424291,74,18094,182460113,1,0,,,1,bernoulli,0,40,3,0.069041,0.092628
2026-09-10T20:33:39.107Z,s12-ang-b40,brein-01,1009,1,500,60,114,35,10,86,6,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.284,0.4,0.05,170.15493,57.608,12765,2855,1303,0.095822,2,2,11,107,7,1063,300,54,57,0.05,500,3,0.036,0.013853,0.06,0.020837,259.074074,0,0,10274.178025,2800.421568,,,,1,0,,,1,bernoulli,0,40,5,0.090293,0.099422
2026-09-10T20:34:02.266Z,s12-ang-b40,brein-01,1010,1,500,60,106,35,7,77,10,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.31,0.35,0.1,171.470968,75.382,11934,2671,1236,0.100141,2,4,11,100,6,1096,300,46,44,0.1,500,3,0.015333,0.008471,0.082,0.024073,210.434783,0,0,9779.965206,2626.730288,,,,1,0,,,1,bernoulli,0,40,1,0.07874,0.091711
2026-09-10T20:34:23.852Z,s12-ang-b40,brein-01,1011,1,500,60,104,35,12,77,3,10,2,0.016,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.304,0.4,0.05,167.467105,58.26,12380,2683,1493,0.098657,2,1,11,102,2,1101,300,44,46,0.1,500,3,0.012667,0.007197,0.094,0.025606,252.210526,0,0,9915.898154,2642.99164,,,,1,0,,,1,bernoulli,0,40,1,0.082778,0.095749
2026-09-10T20:34:45.198Z,s12-ang-vast-b40,brein-01,1000,1,500,60,60,35,12,40,3,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.19,0.55,0.05,199.915789,35.472,12549,2639,1327,0.096711,2,1,6,58,2,0,0,0,0,0.05,500,3,0.033333,0.012477,0.108,0.027233,240.88,0,0,10564.88002,2639,,,,1,0,,,1,bernoulli,0,40,5,0.060292,0.096156
2026-09-10T20:35:06.878Z,s12-ang-vast-b40,brein-01,1001,1,500,60,60,35,10,44,4,2,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.19,0.45,0.05,186.010526,33.812,12559,2652,1378,0.093967,2,1,3,57,3,0,0,0,0,0.15,500,3,0.044,0.014044,0.118,0.028306,243.590909,0,0,10617.003809,2652,,,,1,0,,,1,bernoulli,0,40,2,0.069805,0.095405
2026-09-10T20:35:20.041Z,s12-ang-vast-b40,brein-01,1002,1,500,60,60,35,8,41,5,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.204,0.5,0,193.401961,35.418,7937,2659,1260,0.096702,2,2,7,57,3,0,0,0,0,0.1,500,3,0.026667,0.010849,0.078,0.02353,221.15,0,0,10645.038868,2659,,,,1,0,,,1,bernoulli,0,40,3,0.10066,0.127981
2026-09-10T20:35:33.004Z,s12-ang-vast-b40,brein-01,1003,1,500,60,60,35,5,42,10,3,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.202,0.45,0.05,183.237624,51.386,7850,2677,1207,0.092137,2,9,4,59,1,0,0,0,0,0.1,500,3,0.036667,0.012745,0.094,0.025606,251.145455,0,0,10717.156081,2677,,,,1,0,,,1,bernoulli,0,40,2,0.079807,0.092768
2026-09-10T20:35:45.887Z,s12-ang-vast-b40,brein-01,1004,1,500,60,60,35,9,41,2,8,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.192,0.45,0,200.416667,38.864,7783,2621,1197,0.097037,2,2,9,60,0,0,0,0,0,0.2,500,3,0.009333,0.007117,0.14,0.030445,241.142857,0,0,10492.823727,2621,,,,1,0,,,1,bernoulli,0,40,4,0.067469,0.09535
2026-09-10T20:35:58.791Z,s12-ang-vast-b40,brein-01,1005,1,500,60,60,35,12,33,10,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.21,0.6,0.1,185.552381,31.382,7819,2675,1306,0.09514,2,6,6,56,4,0,0,0,0,0.35,500,3,0.098,0.022647,0.21,0.035738,228.564626,0,0,10709.168306,2675,,,,1,0,,,1,bernoulli,0,40,7,0.122876,0.134416
2026-09-10T20:36:11.682Z,s12-ang-vast-b40,brein-01,1006,1,500,60,60,35,6,43,2,9,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.226,0.55,0.15,177.079646,47.696,7862,2645,1237,0.09764,2,1,10,59,1,0,0,0,0,0.3,500,3,0.066,0.01781,0.16,0.032167,249.030303,0,0,10589.193604,2645,,,,1,0,,,1,bernoulli,0,40,4,0.086381,0.075468
2026-09-10T20:36:30.970Z,s12-ang-vast-b40,brein-01,1007,1,500,60,60,35,11,41,3,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.218,0.4,0.1,197.614679,31.978,8941,2650,1311,0.098506,2,1,6,58,2,0,0,0,0,0.3,500,3,0.072,0.019605,0.158,0.032003,245.5,0,0,10609.034502,2650,,,,1,0,,,1,bernoulli,0,40,5,0.059781,0.077025
2026-09-10T20:36:44.031Z,s12-ang-vast-b40,brein-01,1008,1,500,60,60,35,13,31,9,7,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.238,0.55,0.15,182.369748,46.022,7663,2702,1239,0.095465,2,4,8,55,5,0,0,0,0,0.15,500,3,0.052667,0.015394,0.118,0.028306,249.379747,0,0,10817.406637,2702,,,,1,0,,,1,bernoulli,0,40,5,0.100049,0.107934
2026-09-10T20:36:58.704Z,s12-ang-vast-b40,brein-01,1009,1,500,60,60,35,10,39,6,5,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.214,0.25,0.15,174.906542,40.982,8596,2641,1271,0.098218,2,4,6,58,2,0,0,0,0,0.45,500,3,0.095333,0.021655,0.27,0.038954,203.951049,0,0,10573.13999,2641,,,,1,0,,,1,bernoulli,0,40,3,0.132315,0.158323
2026-09-10T20:37:11.375Z,s12-ang-vast-b40,brein-01,1010,1,500,60,60,35,7,33,10,10,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.314,0.55,0.05,167.783439,67.096,7576,2639,1150,0.097138,2,5,11,55,5,0,0,0,0,0.1,500,3,0.055333,0.017992,0.122,0.028717,188.096386,0,0,10565.694935,2639,,,,1,0,,,1,bernoulli,0,40,2,0.066373,0.084326
2026-09-10T20:37:24.371Z,s12-ang-vast-b40,brein-01,1011,1,500,60,60,35,12,39,3,6,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.198,0.6,0.1,176.353535,33.494,7868,2688,1466,0.097294,2,1,7,58,2,0,0,0,0,0.35,500,3,0.054,0.016642,0.174,0.033264,240.604938,0,0,10761.219435,2688,,,,1,0,,,1,bernoulli,0,40,2,0.096901,0.117977
2026-09-10T20:37:29.188Z,s12-mlp-16-bp-b40,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.58,0.8,0.1,145.351724,66.36,1757,320,259,0.247381,2,0,0,16,0,0,0,0,0,0.1,500,3,0.124,0.027586,0.09,0.02511,175.817204,1,0,1601.463165,640,72,16372,26219155,1,0,,,1,bernoulli,0,40,0,-0.007737,0.106306
2026-09-10T20:37:33.875Z,s12-mlp-16-bp-b40,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.6,0.8,0.15,145.89,61.78,1746,320,239,0.244237,2,0,0,16,0,0,0,0,0,0.15,500,3,0.17,0.031253,0.132,0.0297,164.364706,1,0,1601.484685,640,61,13737,21999595,1,0,,,1,bernoulli,0,40,0,-0.040445,0.080779
2026-09-10T20:37:38.579Z,s12-mlp-16-bp-b40,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.598,0.75,0,145,68.124,1746,320,248,0.234352,2,0,0,16,0,0,0,0,0,0.1,500,3,0.140667,0.028595,0.09,0.02511,167.023697,1,0,1601.485953,640,195,43446,69578159,1,0,,,1,bernoulli,0,40,0,-0.014804,0.096326
2026-09-10T20:37:43.327Z,s12-mlp-16-bp-b40,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.554,0.75,0.15,142.65343,72.368,1812,320,238,0.232899,2,0,0,16,0,0,0,0,0,0.1,500,3,0.134667,0.02782,0.1,0.026322,167.257426,1,0,1601.443067,640,61,14594,23371460,1,0,,,1,bernoulli,0,40,0,0.033137,0.124724
2026-09-10T20:37:48.110Z,s12-mlp-16-bp-b40,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.58,0.8,0.1,147.651724,74.312,1826,320,247,0.240748,2,0,0,15,1,0,0,0,0,0.1,500,3,0.122667,0.027694,0.098,0.026087,160.538043,1,0,1601.454294,640,58,13865,22204164,1,0,,,1,bernoulli,0,40,0,0.022774,0.121072
2026-09-10T20:37:52.929Z,s12-mlp-16-bp-b40,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.57,0.75,0.05,151.624561,65.472,1821,320,249,0.243668,2,0,0,16,0,0,0,0,0,0.1,500,3,0.113333,0.026296,0.106,0.02701,179.470588,1,0,1601.428406,640,128,28435,45536617,1,0,,,1,bernoulli,0,40,0,0.017647,0.114383
2026-09-10T20:37:57.603Z,s12-mlp-16-bp-b40,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.594,0.7,0.1,147.760943,63.744,1753,320,237,0.231488,2,0,0,16,0,0,0,0,0,0.1,500,3,0.138667,0.02834,0.104,0.026784,169.096154,1,0,1601.46998,640,58,13863,22201178,1,0,,,1,bernoulli,0,40,0,-0.017568,0.088333
2026-09-10T20:38:02.235Z,s12-mlp-16-bp-b40,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.584,0.8,0.1,147.376712,70.864,1764,320,264,0.240934,2,0,0,16,0,0,0,0,0,0.15,500,3,0.200667,0.033187,0.16,0.032167,168.089701,1,0,1601.459934,640,58,14990,24005884,1,0,,,1,bernoulli,0,40,0,-0.034785,0.066664
2026-09-10T20:38:07.413Z,s12-mlp-16-bp-b40,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.552,0.6,0.1,147.105072,74.502,1846,320,253,0.245873,2,0,0,16,0,0,0,0,0,0.1,500,3,0.126667,0.02743,0.1,0.026322,158.110526,1,0,1601.424996,640,75,16647,26658922,1,0,,,1,bernoulli,0,40,0,0.025243,0.122687
2026-09-10T20:38:12.337Z,s12-mlp-16-bp-b40,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.57,0.65,0.15,143.936842,67.988,1899,320,258,0.24685,2,0,0,16,0,0,0,0,0,0.15,500,3,0.189333,0.032534,0.134,0.029889,165.362676,1,0,1601.456903,640,59,14055,22508477,1,0,,,1,bernoulli,0,40,0,-0.015976,0.070721
2026-09-10T20:38:17.320Z,s12-mlp-16-bp-b40,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.568,0.6,0.15,144.130282,70.672,1938,320,237,0.227617,2,0,0,16,0,0,0,0,0,0.1,500,3,0.153333,0.030004,0.106,0.02701,163.778261,1,0,1601.453845,640,194,43351,69424626,1,0,,,1,bernoulli,0,40,0,-0.028701,0.078825
2026-09-10T20:38:22.253Z,s12-mlp-16-bp-b40,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.016,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.568,0.75,0.1,146.799296,70.198,1776,320,248,0.234428,2,0,0,16,0,0,0,0,0,0.1,500,3,0.126667,0.027053,0.086,0.0246,196.389474,1,0,1601.4439,640,197,45387,72684734,1,0,,,1,bernoulli,0,40,0,0.012192,0.10606
2026-09-10T20:38:28.913Z,s12-elman-16-bp-b40,brein-01,1000,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.462,0.85,0.25,149.865801,63.716,2814,576,413,0.11189,2,0,17,16,0,0,0,0,0,0.2,500,3,0.393333,0.037723,0.426,0.043388,157.70339,1,1,2626.386101,1152,224,55526,145832715,1,0,,,1,bernoulli,0,40,40,0.184201,0.165693
2026-09-10T20:38:35.201Z,s12-elman-16-bp-b40,brein-01,1001,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.55,0.95,0.5,146.821818,50.338,2724,576,416,0.119185,2,0,17,16,0,0,0,0,0,0.45,500,3,0.504,0.037109,0.522,0.043828,152.656085,1,1,2626.562825,1152,192,46841,123030829,1,0,,,1,bernoulli,0,40,41,0.257888,0.245264
2026-09-10T20:38:42.116Z,s12-elman-16-bp-b40,brein-01,1002,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.502,0.8,0.3,148.442231,63.904,2814,576,450,0.112325,2,0,17,16,0,0,0,0,0,0.1,500,3,0.334667,0.037546,0.252,0.038094,167.886454,1,1,2626.462822,1152,323,77331,203106997,1,0,,,1,bernoulli,0,40,19,0.122475,0.121173
2026-09-10T20:38:49.224Z,s12-elman-16-bp-b40,brein-01,1003,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.432,0.55,0.2,154.601852,59.198,2933,576,384,0.105741,2,0,17,16,0,0,0,0,0,0.15,500,3,0.279333,0.03246,0.292,0.039895,178.603819,1,1,2626.31746,1152,72,17565,46131266,1,0,,,1,bernoulli,0,40,15,0.134628,0.160998
2026-09-10T20:38:55.970Z,s12-elman-16-bp-b40,brein-01,1004,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.514,0.8,0.35,142.319066,67.366,2844,576,394,0.113705,2,0,16,16,0,0,0,0,0,0.45,500,3,0.367333,0.037496,0.392,0.042835,157.421053,1,1,2626.518892,1152,120,27538,72329077,1,0,,,1,bernoulli,0,40,28,0.192092,0.199686
2026-09-10T20:39:02.078Z,s12-elman-16-bp-b40,brein-01,1005,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.558,0.85,0.75,147.935484,58.612,2627,576,438,0.117001,2,0,17,16,0,0,0,0,0,0.65,500,3,0.584667,0.033875,0.57,0.043439,166.751425,1,1,2626.571566,1152,74,17484,45922977,1,0,,,1,bernoulli,0,40,38,0.158204,0.190203
2026-09-10T20:39:08.958Z,s12-elman-16-bp-b40,brein-01,1006,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.526,0.8,0.3,149.555133,60.54,2776,576,419,0.11271,2,0,17,16,0,0,0,0,0,0.35,500,3,0.443333,0.037284,0.484,0.043848,165.721805,1,1,2626.500586,1152,118,28491,74831628,1,0,,,1,bernoulli,0,40,34,0.151424,0.15534
2026-09-10T20:39:15.887Z,s12-elman-16-bp-b40,brein-01,1007,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.484,0.8,0.2,150.07438,74.992,2843,576,404,0.111322,2,0,14,16,0,0,0,0,0,0.2,500,3,0.306,0.037125,0.292,0.039895,163.962963,1,1,2626.422652,1152,261,63868,167744362,1,0,,,1,bernoulli,0,40,22,0.117795,0.148111
2026-09-10T20:39:22.556Z,s12-elman-16-bp-b40,brein-01,1008,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.538,0.8,0.25,152.520446,56.37,2765,576,411,0.112217,2,0,17,16,0,0,0,0,0,0.6,500,3,0.408667,0.034691,0.49,0.043862,176.812398,1,1,2626.505481,1152,253,62233,163455316,1,0,,,1,bernoulli,0,40,22,0.146498,0.185367
2026-09-10T20:39:29.053Z,s12-elman-16-bp-b40,brein-01,1009,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.526,0.8,0.4,147.840304,48.034,2761,576,378,0.113461,2,0,16,16,0,0,0,0,0,0.3,500,3,0.436,0.038813,0.468,0.043781,163.311927,1,1,2626.510416,1152,258,62335,163723527,1,0,,,1,bernoulli,0,40,51,0.155155,0.126912
2026-09-10T20:39:36.223Z,s12-elman-16-bp-b40,brein-01,1010,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.482,0.7,0.2,152.261411,50.888,2851,576,427,0.109535,2,0,17,16,0,0,0,0,0,0.15,500,3,0.274667,0.032159,0.288,0.039732,181.565534,1,1,2626.40853,1152,70,17566,46135492,1,0,,,1,bernoulli,0,40,20,0.125791,0.150672
2026-09-10T20:39:42.813Z,s12-elman-16-bp-b40,brein-01,1011,1,500,16,16,35,0,16,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,2,0.3,1,0,0,10,0.03,6,0,0,0,7,320,4,beleid,0.544,0.8,0.45,152.683824,61.544,2778,576,397,0.114482,2,0,17,16,0,0,0,0,0,0.55,500,3,0.448,0.036829,0.476,0.04382,170.660714,1,1,2626.515504,1152,263,60753,159568696,1,0,,,1,bernoulli,0,40,21,0.135332,0.143695
2026-09-11T14:15:12.721Z,s12-ang-typeloos-b0,brein-01,1000,1,500,60,110,35,0,108,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.634,0.75,0.65,160.687697,64.312,7310,3029,1529,0.109288,2,0,1,107,3,826,300,50,48,0.4,500,3,0.658667,0.037127,0.468,0.043781,151.368421,0,0,10665.857641,2958.920543,71,16741,178557123,1,0,,,1,bernoulli,0,0,12,-0.009282,0.003234
2026-09-11T14:15:27.145Z,s12-ang-typeloos-b0,brein-01,1001,1,500,60,104,35,0,102,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.38,0.55,0.45,194.484211,39.206,8974,2924,1460,0.104258,2,0,1,103,1,815,300,44,42,0.4,500,3,0.393333,0.03745,0.368,0.042314,223.174576,0,0,10543.686468,2866.372805,456,124937,1317296556,1,0,,,1,bernoulli,0,0,3,0.034,0.053289
2026-09-11T14:15:40.487Z,s12-ang-typeloos-b0,brein-01,1002,1,500,60,110,35,0,108,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.556,0.85,0.6,179.589928,48.588,8493,3081,1439,0.107701,2,0,1,107,3,842,300,50,48,0.4,500,3,0.632,0.037877,0.402,0.04302,164.694093,0,0,10967.498256,3012.13842,72,18012,197546579,1,0,,,1,bernoulli,0,0,6,0.004862,0.033308
2026-09-11T14:15:52.775Z,s12-ang-typeloos-b0,brein-01,1003,1,500,60,108,35,0,106,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.614,0.65,0.75,170.521173,50.274,7640,2957,1166,0.107837,2,0,1,96,12,835,300,48,46,0.4,500,3,0.66,0.036759,0.42,0.043306,164.230303,0,0,10411.207361,2888.657617,71,17538,182591755,1,0,,,1,bernoulli,0,0,8,0.016889,0.026959
2026-09-11T14:16:05.198Z,s12-ang-typeloos-b0,brein-01,1004,1,500,60,106,35,0,106,0,0,0,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.578,0.9,0.75,181.633218,44.018,7768,2953,1088,0.106992,2,0,1,86,20,836,300,46,46,0.5,500,3,0.618667,0.037492,0.422,0.043334,178.688578,0,0,10586.823118,2894.051183,76,18571,196607892,1,0,,,1,bernoulli,0,0,5,0.016585,0.044946
2026-09-11T14:16:17.143Z,s12-ang-typeloos-b0,brein-01,1005,1,500,60,110,35,0,108,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.606,0.8,0.7,165.650165,53.116,7400,2987,1341,0.107636,2,0,1,104,6,824,300,50,48,0.6,500,3,0.636667,0.036832,0.406,0.043089,170.881675,0,0,10405.208263,2913.908859,70,17122,178157976,1,0,,,1,bernoulli,0,0,5,0.016721,0.043944
2026-09-11T14:16:29.551Z,s12-ang-typeloos-b0,brein-01,1006,1,500,60,108,35,0,106,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.548,0.95,0.65,184.489051,47.686,7825,2944,1177,0.105878,2,0,1,100,8,844,300,48,46,0.35,500,3,0.598,0.037768,0.424,0.043361,175.792642,0,0,10372.425881,2874.268706,120,30338,314678656,1,0,,,1,bernoulli,0,0,6,0.019837,0.041143
2026-09-11T14:16:41.888Z,s12-ang-typeloos-b0,brein-01,1007,1,500,60,104,35,0,102,0,0,2,0.008,0.6,0.0001,2,0.1,0.15,1,0.3,1,0,1,10,0.03,6,1,1,0,7,320,4,beleid,0.49,0.8,0.7,176.461224,45.604,7719,2929,847,0.105177,2,0,1,75,29,814,300,44,42,0.45,500,3,0.566,0.038964,0.364,0.042217,178.051826,0,0,10431.188372,2864.264964,73,18397,191902572,1,0,,,1,bernoulli,0,0,4,0.039182,0.064293
